user_id,candidates
2283,"[1029743, 995242, 1070820, 981760, 1127831, 866211, 878996, 1126899, 862349, 1058997, 1106523, 1024306, 5569230, 923746, 904360, 961554, 916122, 1133018, 908531, 1105488, 5978656, 1082212, 1004906, 903325, 990797, 1053690, 5585510, 1014948, 965267, 951590, 852856, 909714, 1068719, 1042438, 983584, 6034857, 854852, 859075, 913894, 5569471]"
1856,"[908531, 5978656, 1005186, 986912, 981760, 1065593, 961554, 862349, 866211, 879755, 995242, 1085604, 916122, 909894, 5978648, 12810393, 1127831, 1070820, 861445, 1110843, 1044078, 844179, 833025, 860975, 1029743, 1029624, 847982, 1004906, 878996, 859075, 1096036, 1038217, 1076056, 5569327, 896369, 1091365, 904360, 1050851, 5568378, 1110572]"
280,"[1106523, 1133018, 923746, 981760, 1044078, 899624, 845208, 1004906, 844179, 1096036, 1029743, 916122, 995242, 904360, 1038217, 12810393, 847982, 1068719, 871756, 1037863, 1043590, 863447, 961554, 965766, 874972, 944534, 5592931, 893018, 866211, 951590, 1070702, 892008, 930917, 962568, 822407, 1000753, 870547, 1024306, 908531, 1046545]"
956,"[1068719, 981760, 923746, 904360, 944534, 1000753, 6533765, 986912, 1004906, 1070820, 1081177, 879528, 990797, 1037863, 1132771, 844179, 1070702, 874972, 845208, 863447, 976199, 1133018, 1096036, 1138443, 895166, 821083, 1043590, 885290, 1022254, 995242, 940947, 866211, 883003, 979707, 880150, 1136719, 1122358, 5592931, 952163, 998119]"
624,"[1044078, 1038217, 930917, 908531, 1029624, 5592931, 1133018, 1043590, 1045220, 1106523, 1062966, 892008, 1096036, 909894, 1004906, 844179, 899624, 896369, 981760, 904360, 870547, 822407, 833025, 1023958, 847982, 893018, 1061220, 8205218, 1065593, 871756, 5568378, 1068719, 1085604, 1101173, 1122358, 923746, 1029743, 879755, 883963, 859075]"
869,"[981760, 1106523, 1029743, 5592931, 995242, 1133018, 1044078, 923746, 904360, 1081177, 1068719, 1096036, 1004906, 1043590, 844179, 845208, 1065593, 859075, 1062966, 1127831, 899624, 1037863, 951590, 833025, 844165, 1038217, 6533765, 1033615, 878996, 893018, 883963, 847982, 866211, 854852, 961554, 5978656, 1070015, 962568, 8205218, 5585510]"
2460,"[5569230, 1053690, 5569471, 1106523, 5569845, 1005186, 1110572, 1133018, 5568378, 1065593, 981760, 9526411, 8090521, 893501, 1092026, 1070820, 862349, 5569327, 1037840, 916381, 8090509, 9527290, 1102959, 916122, 962229, 8090537, 1075368, 986912, 1029743, 879755, 1127831, 1091365, 9527494, 9526410, 1110843, 951590, 1081177, 1082990, 1085604, 5978656]"
2233,"[1026118, 824005, 1058997, 951412, 854852, 1028816, 979707, 1081177, 1053690, 970030, 916122, 903325, 1127831, 970202, 1126899, 1051516, 1137688, 870515, 961554, 1057102, 987724, 981760, 1119051, 6034857, 962568, 1116821, 5978656, 1046756, 909714, 5568729, 5569230, 995965, 5569471, 1136257, 1009449, 828935, 944836, 901062, 925112, 985999]"
1055,"[995242, 1029743, 908531, 981760, 862349, 1070820, 904360, 983584, 986912, 1056509, 1023958, 1044078, 1127831, 909894, 854852, 5569230, 844179, 5978656, 860975, 1077555, 1005186, 1096036, 896085, 890610, 896369, 833025, 961554, 878996, 1038217, 1133018, 1081177, 1024306, 866211, 1110572, 856772, 993638, 976199, 916993, 847982, 5978648]"
712,"[1022097, 914190, 1005186, 913785, 1027569, 965766, 1110843, 1115576, 1037863, 912704, 979707, 865456, 962568, 883932, 1105488, 872137, 5569374, 1042438, 5978648, 865178, 5978656, 1052912, 1024306, 832678, 1127831, 878996, 1077490, 1056509, 871756, 1070820, 940766, 1091365, 903325, 1041796, 1100972, 961554, 1022053, 844179, 852856, 9526410]"
489,"[878996, 1127831, 961554, 1058997, 1024306, 981760, 5978656, 862349, 1023720, 866211, 986912, 854852, 901062, 5978648, 962568, 903325, 6034857, 1005186, 1022254, 1126899, 1026118, 1081177, 1127179, 860975, 904360, 1105488, 909894, 1070820, 930118, 1051516, 979707, 916993, 909714, 890610, 1119051, 1023958, 933637, 1110843, 948670, 857503]"
1942,"[5569230, 1106523, 1110572, 1133018, 1053690, 1081177, 879755, 981760, 1005186, 986912, 5585510, 8090537, 5569845, 8090521, 1029743, 995242, 854852, 1026118, 1037894, 1138189, 845208, 923746, 6533765, 904360, 962229, 1004906, 1085604, 916122, 844165, 863802, 1092026, 1110843, 819840, 906262, 1028816, 1065593, 899624, 1127831, 8090509, 1037863]"
2036,"[1058997, 1127831, 1126899, 866211, 878996, 1029743, 995242, 901062, 981760, 1024306, 961554, 1105488, 903325, 904360, 5978656, 854852, 916122, 1023720, 1062002, 962568, 862349, 1081177, 909714, 859075, 5978648, 1070820, 6034857, 1003188, 908531, 860299, 10121965, 901666, 913894, 951590, 1022254, 1055504, 1096317, 979707, 1102949, 1057102]"
329,"[995242, 1127831, 1005186, 854852, 901062, 1029743, 981760, 1081177, 859075, 1096317, 878996, 979707, 866211, 904360, 5978656, 986912, 1110843, 1136257, 5568378, 1058997, 961554, 999104, 5978648, 1043301, 918335, 918368, 916122, 1102949, 944836, 879755, 1034686, 1062002, 1022097, 1081189, 1051211, 987724, 909714, 990797, 1105488, 1027569]"
607,"[995242, 1029743, 981760, 1133018, 1096036, 1106523, 909894, 908531, 1044078, 844165, 923746, 904360, 893018, 859075, 5592931, 1065593, 1070015, 833025, 1004906, 1068719, 1122358, 844179, 1081177, 962229, 1062966, 1038217, 1043590, 1033615, 987562, 951590, 1023958, 860975, 916122, 987724, 965766, 6533765, 1114597, 1005186, 985119, 871756]"
1595,"[986912, 1006184, 1005186, 981760, 1065593, 909894, 971922, 847982, 1110843, 5568378, 987562, 859075, 860975, 933835, 834117, 885863, 913210, 1132771, 995965, 12301405, 1023958, 874972, 1091365, 5978656, 979707, 1137775, 1039156, 1096036, 1040807, 1110042, 5569327, 1085604, 1092026, 13506200, 995242, 1131438, 1101173, 908318, 993638, 861445]"
1713,"[834117, 913210, 951590, 1028816, 933637, 5569230, 13841744, 1106523, 993638, 1023720, 986912, 1133018, 1037863, 828867, 960318, 6534077, 878996, 9926758, 1039156, 995242, 981760, 1072523, 891141, 1127831, 1112238, 1040935, 862682, 845208, 991592, 933835, 910032, 963835, 879528, 1068292, 854852, 890695, 5569845, 1101010, 1127179, 1009046]"
742,"[908531, 5592931, 1106523, 844165, 1085604, 1133018, 5568378, 1065593, 1053690, 1092026, 1096036, 1110572, 981760, 859075, 879755, 856772, 822407, 925626, 952317, 1038217, 9420312, 5978656, 892008, 930917, 943233, 1076875, 1062966, 1037894, 913490, 893018, 1005186, 5569327, 928049, 1134522, 1127624, 923746, 1068719, 1045220, 1070015, 941741]"
1312,"[1029743, 1127831, 995242, 961554, 1126899, 866211, 908531, 981760, 916122, 878996, 5568378, 904360, 930917, 1058997, 5978656, 983584, 1004906, 859075, 822407, 1024306, 1045220, 903325, 1006184, 892008, 901062, 962568, 1092026, 862349, 1136257, 6034857, 8090521, 1101173, 5569327, 1055504, 854852, 909894, 12810393, 857503, 847982, 1085604]"
834,"[1106523, 1029743, 995242, 981760, 1126899, 1133018, 1058997, 1127831, 5569230, 1070820, 1053690, 844165, 986912, 1044078, 1016800, 1005186, 5568378, 878996, 1085604, 917033, 12523928, 916122, 866211, 854852, 904360, 1036347, 951590, 5569471, 830887, 953539, 923746, 1122568, 957951, 1082212, 1065593, 862349, 866043, 910032, 1112238, 914190]"
1467,"[879755, 1005186, 986912, 1085604, 1110572, 1037894, 863802, 1110843, 1091365, 861445, 906262, 1138189, 1029743, 5569230, 995242, 1107553, 8090521, 5569327, 1063207, 1073150, 936508, 1127624, 1070820, 862349, 5568378, 5978656, 908531, 859237, 1076056, 5568489, 8090509, 1007136, 1011300, 1053690, 1065593, 5569845, 1092026, 885750, 935959, 8090537]"
36,"[1005186, 1029743, 1058997, 961554, 1110843, 995242, 1126899, 923746, 981760, 916122, 962229, 1127831, 878996, 1024306, 901062, 1096317, 1007136, 866211, 9526410, 859075, 1062002, 965766, 979707, 5978656, 904360, 1091365, 982790, 1068719, 962568, 908318, 1105488, 6034857, 1081177, 893018, 857503, 9527290, 909714, 925626, 902172, 1065593]"
2390,"[1005186, 1092026, 1053690, 844165, 1085604, 1065593, 986912, 1110843, 879755, 868764, 1091365, 916381, 1110572, 1076875, 1107553, 1007136, 1037894, 5568378, 995242, 962229, 8090537, 981760, 8090521, 1138189, 6533765, 1102959, 893501, 863802, 1106523, 1037840, 972312, 1133018, 5569230, 1097001, 1058997, 1022053, 1029743, 9526410, 908531, 859075]"
919,"[1106523, 1133018, 995242, 1029743, 908531, 981760, 1096036, 844165, 1044078, 1053690, 1085604, 1065593, 1092026, 909894, 904360, 5592931, 1114597, 833025, 1070015, 879755, 893018, 923746, 1110572, 1005186, 983584, 1038217, 986912, 1033615, 8205218, 1062966, 1068719, 922907, 8090537, 928049, 6533765, 987724, 5568378, 9420312, 5569230, 896369]"
1089,"[1029743, 995242, 5569230, 981760, 1053690, 1092026, 8090521, 947798, 1085604, 1044078, 1110572, 1106523, 859075, 1039156, 951590, 873964, 985893, 1065593, 844165, 1127831, 916381, 5568489, 5592931, 1037894, 1076875, 1108168, 908531, 9526410, 8090537, 1038217, 1096036, 904360, 1068719, 879755, 5569845, 9527290, 1006184, 847982, 5568378, 916122]"
2405,"[995242, 859075, 1005186, 1029743, 878996, 866211, 1006184, 1070015, 6602697, 981760, 1062002, 918335, 923746, 1127831, 5585510, 1081177, 5568378, 1033615, 885290, 909894, 1002558, 985119, 6533765, 995965, 987562, 936914, 1058997, 965766, 833025, 9527494, 934369, 871061, 9527290, 1110843, 844165, 871756, 847982, 9526411, 1103629, 961554]"
690,"[1133018, 904360, 1106523, 981760, 8090537, 1081177, 995242, 1029743, 923746, 1044078, 5569230, 890610, 6533765, 908531, 844179, 854852, 8090521, 1068719, 845208, 1038217, 1096036, 844165, 986912, 1037863, 899624, 1127831, 5569845, 1004906, 5592931, 1043590, 1062966, 5978656, 5978648, 896085, 1026118, 1024306, 1053690, 962568, 879755, 1037840]"
1148,"[1029743, 995242, 1106523, 981760, 5569230, 1127831, 1058997, 1126899, 1133018, 986912, 1053690, 878996, 1110572, 1005186, 5585510, 1070820, 1138189, 854852, 1091365, 957951, 993638, 5569845, 904360, 1016800, 1037894, 879755, 1110843, 910032, 923746, 1085604, 1056509, 1081177, 9926758, 1007136, 1112238, 917033, 5569471, 1077555, 866211, 5568489]"
1801,"[1106523, 1085604, 1092026, 1133018, 1053690, 844165, 995242, 1065593, 1029743, 8090521, 879755, 981760, 1037894, 5568378, 5569230, 1038217, 1110572, 944139, 908531, 1076875, 1075368, 1106301, 1050851, 859010, 1138189, 986912, 8090537, 1039156, 930917, 5569327, 983584, 1021116, 987562, 1102959, 13841744, 921744, 9420312, 1127831, 947798, 1020682]"
656,"[866211, 5568378, 5569230, 822407, 1106523, 930917, 1127831, 892008, 951590, 910032, 5585510, 885697, 878996, 962229, 1026118, 854852, 923746, 1027168, 983584, 5569845, 907631, 962568, 1004906, 879755, 845208, 874972, 933637, 1081177, 5569327, 1138189, 908531, 961554, 1133018, 903325, 1134522, 1085604, 904360, 1045220, 1028816, 819840]"
1812,"[1005186, 909894, 1070015, 1110843, 986912, 1058997, 878996, 1003188, 866211, 1127831, 981760, 1126899, 1122358, 860975, 1023958, 859075, 1091365, 879755, 985119, 923746, 1033615, 847982, 1082310, 995965, 1022254, 5978656, 845109, 1065593, 1105488, 930118, 965267, 863802, 861445, 1076056, 908531, 1006184, 961554, 1007136, 995242, 1043590]"
643,"[995242, 1029743, 981760, 908531, 1127831, 904360, 878996, 1024306, 909894, 961554, 854852, 860975, 5978656, 866211, 1023958, 1023720, 5569230, 1096036, 962568, 1056509, 1044078, 890610, 903325, 847982, 1077555, 923746, 862349, 916122, 965267, 1006184, 983584, 5978648, 844179, 1058997, 6034857, 833025, 1081177, 1004906, 1117514, 1105488]"
744,"[6034857, 962568, 961554, 854852, 1127831, 903325, 916122, 904360, 862349, 981760, 1105488, 878996, 1024306, 5978656, 1029743, 995242, 995965, 844179, 1070820, 1023720, 5978648, 951412, 1052912, 1004906, 909714, 1044078, 866211, 970030, 901062, 1137688, 979707, 1058997, 1056509, 833025, 1022254, 1006184, 1051516, 914190, 1116821, 913210]"
1042,"[916122, 987562, 5569471, 1119051, 981760, 833025, 961554, 1081177, 862349, 987724, 985999, 1136257, 901062, 859075, 859010, 995242, 995965, 1026118, 839419, 854852, 9527290, 904360, 5569327, 856772, 893501, 914190, 1014948, 825541, 1002558, 903325, 856252, 1127831, 921744, 979707, 868764, 12384365, 873203, 951412, 918368, 824005]"
116,"[1133018, 908531, 1106523, 981760, 923746, 995242, 904360, 1029743, 1096036, 1044078, 909894, 5569230, 5978656, 1127831, 862349, 854852, 833025, 1004906, 961554, 962568, 1023958, 859075, 860975, 890610, 976199, 1024306, 5569471, 844179, 1058997, 1081177, 6034857, 1038217, 856772, 878996, 5978648, 1070820, 903325, 896369, 965766, 5592931]"
1591,"[904360, 866211, 1127831, 6034857, 854852, 1126899, 981760, 987562, 961554, 1081177, 901062, 916122, 1058997, 878996, 862349, 1070820, 1024306, 909714, 1004906, 903325, 5569471, 859075, 854405, 995242, 1029743, 1096036, 916993, 979707, 1005186, 1062002, 1119051, 5978648, 962568, 5978656, 990797, 1054262, 993466, 908531, 970119, 865178]"
1136,"[1133018, 1106523, 981760, 923746, 995242, 1044078, 1029743, 908531, 5569230, 1053690, 859075, 1005186, 844179, 904360, 833025, 951590, 909894, 1004906, 1065593, 1039156, 916122, 1096036, 986912, 844165, 962229, 1092026, 5978656, 847982, 1085604, 1043590, 1081177, 5592931, 1038217, 1127831, 987562, 1062966, 899624, 845208, 1068719, 879755]"
971,"[1038217, 995242, 908531, 1065593, 859075, 1029743, 981760, 987562, 1096036, 933835, 5568378, 913210, 866211, 1004906, 904360, 909894, 1044078, 862349, 1137775, 995965, 834117, 961554, 921744, 896369, 819978, 859010, 916122, 1070820, 951590, 10121965, 1106301, 839419, 944139, 1136257, 1133018, 854405, 1075368, 990797, 1127831, 1040807]"
178,"[1085604, 1092026, 8090521, 879755, 1106523, 1053690, 844165, 908531, 8090537, 1133018, 5568378, 1037894, 962229, 951590, 1110572, 873627, 1101010, 1065593, 5569230, 9526410, 1005186, 5569327, 930917, 1022053, 1040807, 995242, 986912, 859075, 1102959, 822407, 1137346, 1076875, 1037840, 9527290, 983584, 1051211, 933835, 916381, 1138189, 863802]"
2470,"[995242, 1029743, 981760, 854852, 1127831, 1133018, 1106523, 904360, 1028816, 1037863, 878996, 908531, 1023720, 862349, 5569230, 870515, 1119051, 903325, 866211, 1026118, 962568, 1022254, 1081177, 825541, 1137688, 916122, 1058997, 824005, 1025650, 1102949, 901062, 1085604, 1053690, 951412, 1117514, 1081189, 986912, 1076056, 970202, 1039156]"
685,"[12810393, 981760, 1065593, 916122, 923746, 951590, 874972, 1004906, 880150, 1096036, 863447, 961554, 845208, 1006184, 985999, 847982, 12301405, 1050851, 828106, 986912, 993638, 910032, 1049788, 1070702, 1000753, 1075368, 1039156, 5569230, 1038217, 952163, 893018, 897954, 1044078, 828867, 1131438, 934639, 835098, 13115971, 844179, 1042907]"
415,"[1029743, 995242, 981760, 1106523, 1127831, 1126899, 1133018, 1058997, 5569230, 986912, 844165, 1053690, 5568378, 1005186, 1016800, 1065593, 1044078, 951590, 1070820, 878996, 1085604, 9526410, 923746, 854852, 1110843, 916122, 910032, 914190, 1102959, 5569471, 1118946, 1007136, 866211, 9527160, 904360, 1092026, 963835, 917033, 883932, 1036347]"
2064,"[995242, 916122, 985999, 1029743, 1005186, 981760, 824005, 904360, 862349, 961554, 854852, 923746, 1081177, 1028816, 970030, 1026118, 1119051, 1136257, 5569230, 995965, 1070820, 979707, 903325, 987562, 1046262, 1065593, 1110843, 1039156, 6034857, 970202, 5978656, 833025, 951412, 944137, 859075, 897954, 962568, 828935, 870515, 913210]"
1499,"[981760, 5978656, 5978648, 854852, 904360, 1127831, 916122, 961554, 844179, 1058997, 1022254, 1126899, 979707, 9526410, 1081177, 844818, 903325, 1119051, 1088147, 1137688, 995242, 8090532, 1004906, 1042438, 1068719, 986912, 845208, 825541, 9245106, 872137, 870515, 1027569, 948670, 998444, 883932, 1135834, 908318, 945662, 962568, 1029743]"
77,"[981760, 1126899, 1106523, 916122, 961554, 1004906, 893018, 1127831, 1058997, 1096036, 1133018, 904360, 1003188, 857503, 866211, 923746, 1038217, 1081177, 930917, 892008, 878996, 908531, 5978656, 898068, 897954, 1029743, 1122358, 1068719, 1045220, 901062, 5978648, 822407, 864774, 987562, 1024306, 965766, 962229, 897125, 909894, 1094955]"
1778,"[916122, 901062, 859075, 844179, 12301109, 12810393, 999858, 1004906, 981760, 995242, 1127831, 952163, 961554, 914190, 910032, 918335, 1029743, 5978656, 944534, 962229, 1044078, 866211, 1070015, 847982, 1005186, 909714, 1081177, 1068719, 880150, 12301100, 951590, 897125, 854852, 892008, 949965, 885290, 865528, 870547, 1062002, 1006184]"
1271,"[1024306, 845208, 1037863, 962568, 1023720, 844179, 1127831, 1068719, 1077555, 1029743, 866211, 1042438, 995242, 878996, 871756, 854852, 914190, 899624, 981760, 833025, 1022254, 1117514, 944534, 1105488, 903325, 1004906, 904360, 1044078, 901062, 1098248, 1038217, 961554, 896369, 900802, 1116821, 1057260, 1006184, 5592931, 847982, 1133018]"
2272,"[1029743, 995242, 951590, 854852, 910032, 844179, 1040807, 1044078, 1081177, 883932, 904360, 981760, 1101010, 1133018, 5569230, 965766, 1037863, 1106523, 9526410, 1004906, 1135834, 986912, 12263788, 962229, 832678, 1127831, 1024306, 819978, 914190, 9245106, 1068719, 1132771, 823704, 940947, 930917, 923746, 822407, 908318, 12301109, 1051211]"
1705,"[995242, 1005186, 1029743, 1044078, 981760, 1065593, 859075, 833025, 5592931, 916122, 1096036, 844179, 1136257, 1070015, 1004906, 904360, 987724, 1033615, 13842214, 13842090, 985119, 918368, 923746, 1043590, 987562, 844165, 965766, 866211, 5568378, 1029624, 862349, 1071342, 913785, 986912, 909894, 961554, 908531, 1114597, 1038217, 1096317]"
2338,"[981760, 1127831, 854852, 1026118, 961554, 901062, 1081177, 5978656, 1058997, 916122, 878996, 1133018, 903325, 979707, 904360, 962568, 1106523, 6034857, 1126899, 5978648, 951412, 1119051, 866211, 1137688, 933835, 970030, 1005186, 909714, 1028816, 1051516, 1004906, 986912, 1039156, 1053690, 985999, 824005, 1024306, 1023720, 844179, 1022254]"
926,"[1058997, 6034857, 903325, 916122, 981760, 961554, 916993, 970119, 1126899, 5978656, 1127831, 904360, 854852, 5978648, 870515, 995965, 1119051, 995242, 901062, 962568, 970030, 824005, 1117514, 1081177, 1137688, 859075, 909714, 923746, 1101706, 1005186, 1116821, 897125, 1029743, 993441, 992986, 970202, 1096036, 825541, 948670, 6034964]"
2170,"[1085604, 1092026, 1053690, 8090521, 951590, 844165, 859075, 981760, 1029743, 908531, 1076875, 1044078, 916122, 995242, 8090537, 1039156, 1075368, 868764, 952317, 1110244, 962229, 1096036, 9337581, 904360, 5978656, 856772, 916381, 1127831, 1068719, 1037894, 822407, 1110572, 1101010, 890695, 943233, 5569230, 944139, 844179, 12810393, 1062966]"
2406,"[1127831, 866211, 981760, 961554, 1126899, 878996, 5569471, 923746, 1029743, 1024306, 1081177, 1058997, 903325, 962568, 857503, 904360, 854852, 916122, 5569230, 995242, 899624, 859075, 1004906, 5978656, 5585510, 1006184, 5568378, 901062, 893501, 847982, 1053690, 965267, 6034857, 893018, 1117514, 1136257, 824005, 5978648, 9526410, 1011300]"
2291,"[986912, 1005186, 1065593, 1110843, 1070820, 879755, 995242, 1029743, 863802, 981760, 1085604, 844165, 1138189, 862349, 1033615, 1091365, 967395, 1007136, 985119, 993638, 1112238, 1053690, 1110572, 12523928, 1081189, 906262, 909894, 883963, 1076056, 893651, 1093413, 1068292, 1040807, 9677202, 1106523, 8019716, 1038462, 1070015, 1037894, 969866]"
2068,"[1127831, 854852, 961554, 862349, 962568, 981760, 878996, 904360, 903325, 1023720, 1024306, 5978656, 916122, 845208, 866211, 1070820, 1004906, 1037863, 5978648, 1081177, 1026118, 844179, 1022254, 965267, 880150, 901062, 1105488, 930118, 909894, 1077555, 999858, 6034857, 835098, 847982, 1051516, 995242, 12810393, 860975, 899624, 1127179]"
2492,"[1106523, 1133018, 933835, 1053690, 1005186, 883003, 5569230, 1065593, 1138443, 845307, 1087102, 1003188, 1040807, 1137775, 6533765, 916381, 951590, 1101010, 909894, 5568378, 981760, 986912, 866755, 1018740, 914577, 908531, 885863, 1043751, 12810393, 5569327, 819978, 13189726, 1132771, 971922, 1081177, 910032, 1071342, 965766, 962229, 990797]"
1901,"[1081177, 981760, 1068719, 1070015, 6533765, 962229, 1037863, 904360, 1005186, 866211, 878996, 995242, 1044078, 986912, 845208, 951590, 1033615, 1029743, 1127831, 1133018, 1043590, 1022254, 1026118, 1138189, 854852, 844179, 879755, 1110572, 906262, 987562, 1004906, 985119, 913785, 909894, 1085604, 923746, 863802, 1013928, 1076056, 885290]"
2137,"[995242, 1029743, 981760, 904360, 923746, 909894, 1096036, 5592931, 1068719, 878996, 1004906, 1037863, 1044078, 1043590, 1081177, 1127831, 866211, 859075, 860975, 845208, 1038217, 833025, 844165, 1062966, 1133018, 1065593, 965267, 899624, 1023958, 6533765, 1070015, 844179, 893018, 5585510, 847982, 1069621, 962568, 1122358, 986912, 1024306]"
2364,"[1106523, 1029743, 995242, 981760, 1058997, 1126899, 1133018, 1127831, 5569230, 1053690, 1070820, 986912, 844165, 1016800, 1044078, 1005186, 917033, 878996, 854852, 1085604, 5568378, 916122, 1065593, 5569471, 904360, 914190, 951590, 12523928, 866211, 1036347, 862349, 953539, 1118946, 1122568, 930118, 1033615, 7168026, 1007136, 1092026, 1110843]"
514,"[878996, 1127831, 866211, 1005186, 1024306, 1023720, 1105488, 1062002, 961554, 1110843, 930118, 1022254, 901062, 1127179, 986912, 909714, 933637, 965267, 903325, 981760, 860299, 1058997, 5978656, 1006184, 962568, 1091365, 916122, 1007136, 854852, 1098248, 1126899, 979707, 1102949, 1057102, 7024990, 5978648, 1055504, 1082212, 885290, 1027569]"
824,"[1106523, 1133018, 923746, 981760, 899624, 845208, 1044078, 904360, 1004906, 1037863, 1029743, 1127831, 1081177, 962229, 847982, 1024306, 1068719, 962568, 995242, 910032, 1131438, 965766, 854852, 878996, 844179, 1038217, 5585510, 1046545, 1043590, 5592931, 951590, 9526410, 871756, 965267, 866211, 859075, 1006184, 5569230, 892008, 1096036]"
1407,"[1029743, 995242, 981760, 1127831, 1058997, 951590, 1126899, 866211, 904360, 5978656, 878996, 961554, 908531, 5569471, 5569230, 1081177, 916122, 901062, 854852, 862349, 1053690, 859075, 909714, 903325, 5568378, 1039156, 5978648, 1101010, 1024306, 1070820, 8090521, 999104, 1096036, 933835, 910032, 1062002, 885697, 1023720, 5568729, 893501]"
510,"[979707, 995242, 901062, 981760, 854852, 916122, 862349, 1127831, 1036501, 868764, 961554, 1073150, 1022254, 1026118, 929018, 985999, 1028816, 904360, 1081177, 908531, 1029743, 1023720, 987724, 1096317, 903350, 1127716, 962568, 1004906, 1039156, 1075368, 970030, 866211, 5568729, 859075, 967395, 878996, 1137688, 844179, 1065593, 844165]"
1453,"[940947, 923746, 1045220, 913210, 12263788, 892008, 1052912, 5585510, 1039156, 5568378, 825541, 1119051, 1016709, 993638, 834117, 907631, 860299, 965842, 916381, 822407, 1074754, 893651, 1117393, 944137, 957736, 931671, 991223, 930118, 854754, 965267, 841309, 845208, 8273833, 944836, 936924, 1105488, 6034857, 825994, 828935, 8090440]"
65,"[1029743, 1070820, 995242, 862349, 981760, 904360, 1127831, 986912, 866211, 951590, 859075, 5978656, 962229, 990797, 908531, 1004906, 961554, 1044078, 1005186, 878996, 1085604, 5568378, 1081177, 916122, 923746, 844179, 908318, 5569230, 965766, 1136257, 5569471, 987562, 1011300, 863802, 1106523, 9527290, 1053690, 1024306, 1065593, 906262]"
335,"[1106523, 1133018, 1037863, 845208, 1028816, 1127831, 1075368, 981760, 866211, 1117514, 965267, 1137688, 854852, 930118, 903325, 1026118, 962568, 1022254, 1023720, 878996, 1024306, 933637, 1051516, 899624, 848071, 880150, 1004906, 932179, 5569230, 841309, 904360, 1009449, 819840, 1081177, 1042697, 1127179, 944137, 951412, 909714, 1025650]"
2211,"[1126899, 1058997, 1127831, 878996, 1070820, 866211, 862349, 981760, 1024306, 5978656, 961554, 901062, 5569471, 1006184, 5978648, 923746, 1037332, 1082212, 1105488, 993466, 903325, 852856, 1042438, 916993, 857503, 7025106, 909714, 1087102, 1055504, 7024990, 847982, 960732, 7025114, 5578547, 1027569, 986912, 1023720, 999104, 1062002, 901666]"
253,"[866211, 981760, 1043590, 859075, 847982, 985893, 5592931, 1037863, 845208, 1108131, 1033615, 1039156, 985119, 909894, 846823, 928049, 919948, 1127831, 1106523, 871756, 1038217, 910673, 947798, 1103629, 1134522, 1068719, 1025611, 1065593, 9337581, 1062966, 1004906, 870547, 923746, 933835, 1133018, 10204822, 9527494, 879755, 1070015, 969866]"
1328,"[995242, 1029743, 951590, 981760, 844165, 859075, 923746, 1044078, 1133018, 904360, 1096036, 1068719, 1106523, 5592931, 1062966, 1004906, 986912, 845208, 1039156, 6533765, 987562, 844179, 866211, 1043590, 1037863, 1070015, 871756, 1033615, 1081177, 1127831, 1038217, 1092026, 1005186, 969866, 910032, 985119, 893018, 833025, 878996, 9526410]"
676,"[952317, 5568378, 1068719, 5569327, 833025, 896369, 1044078, 5569471, 1038217, 870547, 874972, 1000753, 1053690, 999270, 910032, 1110572, 943233, 1101010, 1012587, 893018, 1096036, 9245106, 1042438, 8065410, 962229, 1011300, 1070015, 1016800, 1106523, 856772, 931671, 995896, 858302, 1043590, 1107553, 1070702, 5569230, 5592931, 1085604, 951590]"
1118,"[981760, 1106523, 1044078, 923746, 844179, 904360, 859075, 1133018, 1029743, 833025, 1004906, 987562, 899624, 995242, 1127831, 951590, 1081177, 845208, 910032, 916122, 5568378, 1096036, 871756, 854852, 962568, 5585510, 5569230, 1136257, 1038217, 1043590, 914190, 1034686, 999858, 847982, 1068719, 844165, 965766, 1037863, 1131438, 1056509]"
989,"[1005186, 1044078, 844179, 981760, 916122, 904360, 995242, 908531, 1110843, 1029743, 1081177, 1096036, 1004906, 1038217, 961554, 1133018, 879755, 1136257, 859075, 986912, 854852, 1043590, 1068719, 12810393, 987562, 962568, 1085604, 1110572, 909894, 1106523, 923746, 979707, 1029624, 5569230, 1091365, 880150, 6034857, 1056509, 897954, 874972]"
1733,"[981760, 1106523, 1044078, 844179, 1133018, 1037863, 1005186, 1004906, 923746, 986912, 845208, 916122, 904360, 995242, 1029743, 1043590, 863447, 1068719, 1127831, 899624, 874972, 951590, 871756, 944534, 1110843, 854852, 880150, 866211, 879755, 1022254, 1000753, 1081177, 12810393, 1070702, 1096036, 999858, 844165, 910032, 6533765, 1049788]"
1179,"[844179, 933835, 1044078, 923746, 913210, 1132771, 914190, 859075, 9527290, 961554, 1127831, 981760, 1029743, 833025, 1101010, 1006184, 995242, 951590, 908531, 847982, 834117, 1024306, 910032, 5978656, 874972, 962229, 971922, 866211, 878996, 1114597, 1056509, 1105488, 965766, 1040807, 883003, 844165, 5978648, 1018740, 9526410, 1081177]"
2133,"[1126899, 1018740, 961554, 1058997, 12810393, 857503, 933835, 845307, 1127831, 1006184, 981760, 995965, 847982, 12301405, 909894, 909268, 962568, 1040807, 878996, 866211, 1081177, 1132771, 913210, 921504, 885863, 1019247, 1137775, 1087102, 1023958, 1038217, 1024306, 5978656, 819765, 835098, 971922, 1043751, 940947, 819978, 936594, 874972]"
